ID,ECO_ACT_ECO_ACT,ENV_OB_ID,CRITER_CRITER,LVL1_VAR,LVL1_VAL,LVL2_VAR,LVL2_VAL,LVL3_VAR,LVL3_VAL,LVL4_VAR,LVL4_VAL,SUBST
383,EA_C_MA,POL,POL_HES_70,TYP_COMB,SBIOP,COMB_RANGE,>=300,TYP_PLANT,Existing,,,HCI
384,EA_C_MA,POL,POL_HES_72,TYP_COMB,SBIOP,COMB_RANGE,<100,TYP_PLANT,Existing,,,HIF
385,EA_C_MA,POL,POL_HES_74,TYP_COMB,SBIOP,COMB_RANGE,100-300,TYP_PLANT,Existing,,,HIF
386,EA_C_MA,POL,POL_HES_76,TYP_COMB,SBIOP,COMB_RANGE,>=300,TYP_PLANT,Existing,,,HIF
387,EA_C_MA,POL,POL_HNS_65,TYP_COMB,SBIOP,COMB_RANGE,<100,TYP_PLANT,New,,,HCI
388,EA_C_MA,POL,POL_HNS_67,TYP_COMB,SBIOP,COMB_RANGE,100-300,TYP_PLANT,New,,,HCI
389,EA_C_MA,POL,POL_HNS_69,TYP_COMB,SBIOP,COMB_RANGE,>=300,TYP_PLANT,New,,,HCI
390,EA_C_MA,POL,POL_HNS_71,TYP_COMB,SBIOP,COMB_RANGE,<100,TYP_PLANT,New,,,HIF
391,EA_C_MA,POL,POL_HNS_73,TYP_COMB,SBIOP,COMB_RANGE,100-300,TYP_PLANT,New,,,HIF
392,EA_C_MA,POL,POL_HNS_75,TYP_COMB,SBIOP,COMB_RANGE,>=300,TYP_PLANT,New,,,HIF
393,EA_C_MA,POL,POL_MES_84,TYP_COMB,SBIOP,COMB_RANGE,<100,TYP_PLANT,Existing,,,Mercury
394,EA_C_MA,POL,POL_MES_84,TYP_COMB,SBIOP,COMB_RANGE,100-300,TYP_PLANT,Existing,,,Mercury
395,EA_C_MA,POL,POL_MES_84,TYP_COMB,SBIOP,COMB_RANGE,>=300,TYP_PLANT,Existing,,,Mercury
396,EA_C_MA,POL,POL_MNS_83,TYP_COMB,SBIOP,COMB_RANGE,<100,TYP_PLANT,New,,,Mercury
397,EA_C_MA,POL,POL_MNS_83,TYP_COMB,SBIOP,COMB_RANGE,100-300,TYP_PLANT,New,,,Mercury
398,EA_C_MA,POL,POL_MNS_83,TYP_COMB,SBIOP,COMB_RANGE,>=300,TYP_PLANT,New,,,Mercury
399,EA_C_MA,POL,POL_NES_48,TYP_COMB,SBIOP,COMB_RANGE,<100,TYP_PLANT,Existing,,,NOX
400,EA_C_MA,POL,POL_NES_50,TYP_COMB,SBIOP,COMB_RANGE,100-300,TYP_PLANT,Existing,,,NOX
401,EA_C_MA,POL,POL_NES_52,TYP_COMB,SBIOP,COMB_RANGE,>=300,TYP_PLANT,Existing,,,NOX
402,EA_C_MA,POL,POL_NNS_47,TYP_COMB,SBIOP,COMB_RANGE,<100,TYP_PLANT,New,,,NOX
403,EA_C_MA,POL,POL_NNS_49,TYP_COMB,SBIOP,COMB_RANGE,100-300,TYP_PLANT,New,,,NOX
404,EA_C_MA,POL,POL_NNS_51,TYP_COMB,SBIOP,COMB_RANGE,>=300,TYP_PLANT,New,,,NOX
405,EA_C_MA,POL,POL_SES_60,TYP_COMB,SBIOP,COMB_RANGE,<100,TYP_PLANT,Existing,,,SO2
406,EA_C_MA,POL,POL_SES_62,TYP_COMB,SBIOP,COMB_RANGE,100-300,TYP_PLANT,Existing,,,SO2
407,EA_C_MA,POL,POL_SES_64,TYP_COMB,SBIOP,COMB_RANGE,>=300,TYP_PLANT,Existing,,,SO2
408,EA_C_MA,POL,POL_SNS_59,TYP_COMB,SBIOP,COMB_RANGE,<100,TYP_PLANT,New,,,SO2
409,EA_C_MA,POL,POL_SNS_61,TYP_COMB,SBIOP,COMB_RANGE,100-300,TYP_PLANT,New,,,SO2
410,EA_C_MA,POL,POL_SNS_63,TYP_COMB,SBIOP,COMB_RANGE,>=300,TYP_PLANT,New,,,SO2
