CONT_MEAS,CRITER,CRITER_DESCR,CRIT_UNIT,CRIT_U,CRIT_L,SUBST,COND_GHGU,COND_GHGL,COND_UNIT,ENGN_CATG,VEH_CATG,VEH_SCATG,POWER_L,POWER_U,IGN_TYP,EMS_STG,TYR_CLASS,ENGF_CLASS,VERF_EPREL,RM,RM_L,RM_U,COMBP_L,COMBP_U,OPH_L,TYP_COMB,COMB_UNIT,CALC_MEAS,TYP_PLANT,LADEN_L,LADEN_U,ENERGYV,CRITICALITY
BAT-AEL,DNSH_POL_SECF_22,Pollution from SO2 of existing COLIG,MG/NM3         ,20,180,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,1500,COLIG   ,FLBOL    ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_HNC_23,Pollution from HCI of new COLIG,MG/NM3         ,1,6,HCI         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,50,100,0,COLIG   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_HEC_24,Pollution from HCI of existing COLIG,MG/NM3         ,2,10,HCI         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,50,100,1500,COLIG   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_HNC_25,Pollution from HCI of new COLIG,MG/NM3         ,1,3,HCI         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,300,100,0,COLIG   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_HEC_26,Pollution from HCI of existing COLIG,MG/NM3         ,1,5,HCI         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,300,100,1500,COLIG   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_HNC_27,Pollution from HIF of new COLIG,MG/NM3         ,1,3,HIF         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,0,COLIG   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_HEC_28,Pollution from HIF of existing COLIG,MG/NM3         ,1,6,HIF         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,1500,COLIG   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_HNC_29,Pollution from HIF of new COLIG,MG/NM3         ,1,2,HIF         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,50,100,0,COLIG   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_HEC_30,Pollution from HIF of existing COLIG,MG/NM3         ,1,3,HIF         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,50,100,1500,COLIG   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_DNC_31,Pollution from dust of new COLIG,MG/NM3         ,2,5,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,300,100,0,COLIG   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_DEC_32,Pollution from dust of existing COLIG,MG/NM3         ,2,18,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,300,100,1500,COLIG   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_DNC_33,Pollution from dust of new COLIG,MG/NM3         ,2,5,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,0,COLIG   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_DEC_34,Pollution from dust of existing COLIG,MG/NM3         ,2,14,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,1500,COLIG   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_DNC_35,Pollution from dust of new COLIG,MG/NM3         ,2,5,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,100,0,0,COLIG   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_DEC_36,Pollution from dust of existing COLIG,MG/NM3         ,2,10,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,100,0,1500,COLIG   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_DNC_37,Pollution from dust of new COLIG,MG/NM3         ,2,5,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,300,100,0,COLIG   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_DEC_38,Pollution from dust of existing COLIG,MG/NM3         ,2,8,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,300,100,1500,COLIG   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_MNC_39,Pollution from Mercury of new COAL,UG/NM3         ,1,3,MERCURY     ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,0,COAL    ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_MEC_40,Pollution from Mercury of existing COAL,UG/NM3         ,1,9,MERCURY     ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,1500,COAL    ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_MNL_41,Pollution from Mercury of new LIGNITE,UG/NM3         ,1,5,MERCURY     ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,100,0,0,LIGNITE ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_MEL_42,Pollution from Mercury of existing LIGNITE,UG/NM3         ,1,10,MERCURY     ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,100,0,1500,LIGNITE ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_MNC_43,Pollution from Mercury of new COAL,UG/NM3         ,1,2,MERCURY     ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,300,100,0,COAL    ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_MEC_44,Pollution from Mercury of existing COAL,UG/NM3         ,1,4,MERCURY     ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,300,100,1500,COAL    ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_MNL_45,Pollution from Mercury of new LIGNITE,UG/NM3         ,1,4,MERCURY     ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,0,LIGNITE ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_MEL_46,Pollution from Mercury of existing LIGNITE,UG/NM3         ,1,7,MERCURY     ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,1500,LIGNITE ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_NNS_47,Pollution from NOX of new SBIOP,MG/NM3         ,70,150,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,100,0,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_NES_48,Pollution from NOX of existing SBIOP,MG/NM3         ,70,225,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,100,0,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_NNS_49,Pollution from NOX of new SBIOP,MG/NM3         ,50,140,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,100,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_NES_50,Pollution from NOX of existing SBIOP,MG/NM3         ,50,180,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,100,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_NNS_51,Pollution from NOX of new SBIOP,MG/NM3         ,40,140,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_NES_52,Pollution from NOX of existing SBIOP,MG/NM3         ,40,150,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_CNS_53,Pollution from CO of new SBIOP,MG/NM3         ,30,250,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,100,0,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_CES_54,Pollution from CO of existing SBIOP,MG/NM3         ,30,250,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,100,0,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_CNS_55,Pollution from CO of new SBIOP,MG/NM3         ,30,160,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,300,100,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_CES_56,Pollution from CO of existing SBIOP,MG/NM3         ,30,160,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,300,100,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_CNS_57,Pollution from CO of new SBIOP,MG/NM3         ,30,80,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_CES_58,Pollution from CO of existing SBIOP,MG/NM3         ,30,80,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_SNS_59,Pollution from SO2 of new SBIOP,MG/NM3         ,15,70,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_SES_60,Pollution from SO2 of existing SBIOP,MG/NM3         ,15,100,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_SNS_61,Pollution from SO2 of new SBIOP,MG/NM3         ,10,50,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,100,0,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_SES_62,Pollution from SO2 of existing SBIOP,MG/NM3         ,10,70,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,100,0,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_SNS_63,Pollution from SO2 of new SBIOP,MG/NM3         ,10,35,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,100,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_SES_64,Pollution from SO2 of existing SBIOP,MG/NM3         ,10,50,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,100,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_HNS_65,Pollution from HCI of new SBIOP,MG/NM3         ,1,7,HCI         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,100,0,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_HES_66,Pollution from HCI of existing SBIOP,MG/NM3         ,1,15,HCI         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,100,0,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_HNS_67,Pollution from HCI of new SBIOP,MG/NM3         ,1,5,HCI         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,100,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_HES_68,Pollution from HCI of existing SBIOP,MG/NM3         ,1,9,HCI         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,100,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_HNS_69,Pollution from HCI of new SBIOP,MG/NM3         ,1,5,HCI         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,300,0,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_HES_70,Pollution from HCI of existing SBIOP,MG/NM3         ,1,5,HCI         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,300,0,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_HNS_71,Pollution from HIF of new SBIOP,MG/NM3         ,0,1,HIF         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_HES_72,Pollution from HIF of existing SBIOP,MG/NM3         ,0,1.5,HIF         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_HNS_73,Pollution from HIF of new SBIOP,MG/NM3         ,0,1,HIF         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,300,0,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_HES_74,Pollution from HIF of existing SBIOP,MG/NM3         ,0,1,HIF         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,300,0,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_HNS_75,Pollution from HIF of new SBIOP,MG/NM3         ,0,1,HIF         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_HES_76,Pollution from HIF of existing SBIOP,MG/NM3         ,0,1,HIF         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_DNS_77,Pollution from dust of new SBIOP,MG/NM3         ,2,5,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,50,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_DES_78,Pollution from dust of existing SBIOP,MG/NM3         ,2,15,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,50,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_DNS_79,Pollution from dust of new SBIOP,MG/NM3         ,2,5,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_DES_80,Pollution from dust of existing SBIOP,MG/NM3         ,2,12,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_DNS_81,Pollution from dust of new SBIOP,MG/NM3         ,2,5,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_DES_82,Pollution from dust of existing SBIOP,MG/NM3         ,2,10,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_MNS_83,Pollution from Mercury of new SBIOP,UG/NM3         ,1,5,MERCURY     ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,50,0,SBIOP   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_MES_84,Pollution from Mercury of existing SBIOP,UG/NM3         ,1,5,MERCURY     ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,50,1500,SBIOP   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_NNH_85,Pollution from NOX of new HGOB,MG/NM3         ,75,200,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,HGOB    ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_NEH_86,Pollution from NOX of existing HGOB,MG/NM3         ,150,270,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,HGOB    ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_NNH_87,Pollution from NOX of new HGOB,MG/NM3         ,45,75,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,HGOB    ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_NEH_88,Pollution from NOX of existing HGOB,MG/NM3         ,45,100,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,HGOB    ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_CNH_89,Pollution from CO of new HGOB,MG/NM3         ,10,30,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,HGOB    ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_CEH_90,Pollution from CO of existing HGOB,MG/NM3         ,10,30,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,HGOB    ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_CNH_91,Pollution from CO of new HGOB,MG/NM3         ,10,20,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,HGOB    ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_CEH_92,Pollution from CO of existing HGOB,MG/NM3         ,10,20,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,HGOB    ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_SNH_93,Pollution from SO2 of new HGOB,MG/NM3         ,50,175,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,HGOB    ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_SEH_94,Pollution from SO2 of existing HGOB,MG/NM3         ,50,175,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,HGOB    ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_SNH_95,Pollution from SO2 of new HGOB,MG/NM3         ,35,50,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,HGOB    ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_SEH_96,Pollution from SO2 of existing HGOB,MG/NM3         ,50,110,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,HGOB    ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_DNH_97,Pollution from dust of new HGOB,MG/NM3         ,2,10,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,50,0,HGOB    ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_DEH_98,Pollution from dust of existing HGOB,MG/NM3         ,2,20,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,50,1500,HGOB    ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_DNH_99,Pollution from dust of new HGOB,MG/NM3         ,2,5,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,50,0,HGOB    ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_DEH_100,Pollution from dust of existing HGOB,MG/NM3         ,2,10,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,50,1500,HGOB    ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_NNH_101,Pollution from NOX of new HGORE,MG/NM3         ,115,190,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,HGORE   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_NEH_102,Pollution from NOX of existing HGORE,MG/NM3         ,125,625,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,HGORE   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_CNH_103,Pollution from CO of new HGORE,MG/NM3         ,50,175,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,HGORE   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_CEH_104,Pollution from CO of existing HGORE,MG/NM3         ,50,175,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,HGORE   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_SNH_105,Pollution from SO2 of new HGORE,MG/NM3         ,45,100,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,HGORE   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_SEH_106,Pollution from SO2 of existing HGORE,MG/NM3         ,100,200,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,HGORE   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_DNH_107,Pollution from dust of new HGORE,MG/NM3         ,5,10,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,HGORE   ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_DEH_108,Pollution from dust of existing HGORE,MG/NM3         ,5,35,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,HGORE   ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_SNG_109,Pollution from SO2 of new GOGT,MG/NM3         ,35,60,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,GOGT    ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_SEG_110,Pollution from SO2 of existing GOGT,MG/NM3         ,35,60,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,GOGT    ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_DNG_111,Pollution from dust of new GOGT,MG/NM3         ,2,5,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,GOGT    ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_DEG_112,Pollution from dust of existing GOGT,MG/NM3         ,2,5,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,GOGT    ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_NNNB_113,Pollution from NOX of new NGGT,MG/NM3         ,10,60,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,NGGT    ,BOILER   ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_NENB_114,Pollution from NOX of existing NGGT,MG/NM3         ,50,100,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,NGGT    ,BOILER   ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_NNNE_115,Pollution from NOX of new NGGT,MG/NM3         ,20,75,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,NGGT    ,ENGINE   ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_NENE_116,Pollution from NOX of existing NGGT,MG/NM3         ,20,100,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,NGGT    ,ENGINE   ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_CNNB_117,Pollution from CO of new NGGT,MG/NM3         ,5,15,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,NGGT    ,BOILER   ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_CENB_118,Pollution from CO of existing NGGT,MG/NM3         ,5,40,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,NGGT    ,BOILER   ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_CNNE_119,Pollution from CO of new NGGT,MG/NM3         ,30,100,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,NGGT    ,ENGINE   ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_CENE_120,Pollution from CO of existing NGGT,MG/NM3         ,30,100,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,NGGT    ,ENGINE   ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_CNN_121,Pollution from CH4 of new NGSL,MG/NM3         ,215,500,CH4         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,NGSL    ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_CEN_122,Pollution from CH4 of existing NGSL,MG/NM3         ,215,560,CH4         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,NGSL    ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_FNN_123,Pollution from Formaldehyde of new NGSL,MG/NM3         ,5,15,FORMALDEHYDE,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,NGSL    ,         ,YEARLY AVERAGE,NEW      ,,,,
